count_objects,id,name,url
1,135726595,Serpent brooch with pendants,https://collection.cooperhewitt.org/types/135726595/
1,135726727,Tile in silver mount,https://collection.cooperhewitt.org/types/135726727/
1,35518895,"Stereograph: View on the French Broad River, near Warm Springs",https://collection.cooperhewitt.org/types/35518895/
1,35518889,"Stereograph: Group, ""Uncle Toby and Widow Madam""",https://collection.cooperhewitt.org/types/35518889/
1,35518803,Tapes,https://collection.cooperhewitt.org/types/35518803/
1,35518885,"Stereograph: Interior of Alcazar Palace, Seville, Spain",https://collection.cooperhewitt.org/types/35518885/
1,35518893,Stereograph: Lover's leap on the French Broad River,https://collection.cooperhewitt.org/types/35518893/
1,35518897,Stereograph: French Broad River,https://collection.cooperhewitt.org/types/35518897/
1,35520389,Protractor,https://collection.cooperhewitt.org/types/35520389/
1,35520379,Spencer Microscope,https://collection.cooperhewitt.org/types/35520379/
1,35520311,Travel iron,https://collection.cooperhewitt.org/types/35520311/
1,35520359,Model of hyperbolic space,https://collection.cooperhewitt.org/types/35520359/
1,35520367,Window of Plaques,http://collection.cooperhewitt.org/types/35520367/
1,35520371,Armband,https://collection.cooperhewitt.org/types/35520371/
1,35520391,Clovis point,https://collection.cooperhewitt.org/types/35520391/
1,35519249,Shoulder cloth (selendang),https://collection.cooperhewitt.org/types/35519249/
1,35519213,Ceremonial cloth (kamben geringsing),https://collection.cooperhewitt.org/types/35519213/
3,35519237,"Lock, hasp, key",https://collection.cooperhewitt.org/types/35519237/
1,35519239,Padlock and key,https://collection.cooperhewitt.org/types/35519239/
2,35519209,Long sarong (kain panjang),https://collection.cooperhewitt.org/types/35519209/
1,35519353,Long sarong,https://collection.cooperhewitt.org/types/35519353/
1,35519303,Gauze,http://collection.cooperhewitt.org/types/35519303/
1,35519311,Ship cloth (palepai),https://collection.cooperhewitt.org/types/35519311/
1,35519371,Robe (attush),http://collection.cooperhewitt.org/types/35519371/
1,35520987,Software and source code,https://collection.cooperhewitt.org/types/35520987/
1,35520041,Expanding bookend,https://collection.cooperhewitt.org/types/35520041/
1,35518795,Collar samples,https://collection.cooperhewitt.org/types/35518795/
1,35518685,Rank badge (buzi),https://collection.cooperhewitt.org/types/35518685/
1,35519641,Squares,https://collection.cooperhewitt.org/types/35519641/
1,35520421,Wood Sample panel,http://collection.cooperhewitt.org/types/35520421/
1,35520479,Spade blade,https://collection.cooperhewitt.org/types/35520479/
2,35520497,Throwing knife,https://collection.cooperhewitt.org/types/35520497/
1,35520473,Stick navigation chart,https://collection.cooperhewitt.org/types/35520473/
1,35519923,Cocktail ball and tray,https://collection.cooperhewitt.org/types/35519923/
1,35519911,Pitcher with lid,http://collection.cooperhewitt.org/types/35519911/
1,35519933,see 1991-89-22-a,http://collection.cooperhewitt.org/types/35519933/
1,35519919,Butter dish with fork,https://collection.cooperhewitt.org/types/35519919/
1,35519909,Ice bowl and tongs,https://collection.cooperhewitt.org/types/35519909/
1,35519997,Figure of a poodle,https://collection.cooperhewitt.org/types/35519997/
1,35519915,Cocktail shaker and stirer,https://collection.cooperhewitt.org/types/35519915/
1,35518949,Sarong (kain songket),https://collection.cooperhewitt.org/types/35518949/
1,35518901,Circle,https://collection.cooperhewitt.org/types/35518901/
3,35518939,Head cloth (kain kepala),https://collection.cooperhewitt.org/types/35518939/
1,35518951,Man's wrapper (hinggi),https://collection.cooperhewitt.org/types/35518951/
1,35519537,Steel display kit,https://collection.cooperhewitt.org/types/35519537/
2,35520595,Jewelry suite,https://collection.cooperhewitt.org/types/35520595/
1,35520533,Halibut hook,https://collection.cooperhewitt.org/types/35520533/
1,35520509,Octopus lure,https://collection.cooperhewitt.org/types/35520509/
1,35519183,Sample for a window blind,https://collection.cooperhewitt.org/types/35519183/
1,35519117,Altar Set,https://collection.cooperhewitt.org/types/35519117/
1,35459995,"Basket, lid, dish",https://collection.cooperhewitt.org/types/35459995/
6,35459949,Lace pattern,https://collection.cooperhewitt.org/types/35459949/
1,35459941,Child's kimono,https://collection.cooperhewitt.org/types/35459941/
1,35459989,Unfinished handkerchief,https://collection.cooperhewitt.org/types/35459989/
1,35459983,Tea cloth (fukusa),https://collection.cooperhewitt.org/types/35459983/
1,35459979,Lamp Shade and Base,http://collection.cooperhewitt.org/types/35459979/
5,35459935,Cap fragment,https://collection.cooperhewitt.org/types/35459935/
2,35459905,Wood engraving. Vignette,https://collection.cooperhewitt.org/types/35459905/
3,35459951,Lace pattern with lace attached,https://collection.cooperhewitt.org/types/35459951/
1,35459987,Book of lace samples,https://collection.cooperhewitt.org/types/35459987/
1,35459997,Machine made tape for tape lace,https://collection.cooperhewitt.org/types/35459997/
1,35456263,Dress yoke,https://collection.cooperhewitt.org/types/35456263/
1,35456225,Border for handkerchief,https://collection.cooperhewitt.org/types/35456225/
1,35456233,Hot milk jug,http://collection.cooperhewitt.org/types/35456233/
1,35456219,Fragment and ornaments,https://collection.cooperhewitt.org/types/35456219/
1,35474849,Tonometer,https://collection.cooperhewitt.org/types/35474849/
5,35474813,Unfinished Sampler,https://collection.cooperhewitt.org/types/35474813/
1,35474817,Boots for nurses uniform,https://collection.cooperhewitt.org/types/35474817/
1,35474811,Woman's short coat,https://collection.cooperhewitt.org/types/35474811/
1,35474833,"Lid (e) and two-part spout (f,g) of hot water kettle/urn (b)",http://collection.cooperhewitt.org/types/35474833/
1,35474819,Woman's short robe,https://collection.cooperhewitt.org/types/35474819/
1,35474809,Woman's gown,https://collection.cooperhewitt.org/types/35474809/
1,35474815,Nurse's jacket and pants,https://collection.cooperhewitt.org/types/35474815/
1,35460721,Whole Earth Catalog,https://collection.cooperhewitt.org/types/35460721/
1,35460743,Controller of the Universe,https://collection.cooperhewitt.org/types/35460743/
1,35457107,Prototype for a domestic space heater,http://collection.cooperhewitt.org/types/35457107/
1,35457105,Chairback,https://collection.cooperhewitt.org/types/35457105/
1,35456405,Waistcoat pockets,https://collection.cooperhewitt.org/types/35456405/
1,35456419,Border &,http://collection.cooperhewitt.org/types/35456419/
1,35456467,Lock with backplate,http://collection.cooperhewitt.org/types/35456467/
1,35456321,Man's suit coat,https://collection.cooperhewitt.org/types/35456321/
1,35456383,Pen tray and pen,https://collection.cooperhewitt.org/types/35456383/
1,35456313,Figure of Abraham Lincoln,http://collection.cooperhewitt.org/types/35456313/
1,35456325,Child's stomacher,https://collection.cooperhewitt.org/types/35456325/
1,35456393,Woven picture,http://collection.cooperhewitt.org/types/35456393/
1,35456707,Baby carrier (mei tai),https://collection.cooperhewitt.org/types/35456707/
1,35456799,Task light,https://collection.cooperhewitt.org/types/35456799/
1,35456759,Gatefold LP Packaging,https://collection.cooperhewitt.org/types/35456759/
2,35459877,Figure of a dog,https://collection.cooperhewitt.org/types/35459877/
1,35459863,Swatch book,https://collection.cooperhewitt.org/types/35459863/
2,35459875,Chocolate cup and saucer,https://collection.cooperhewitt.org/types/35459875/
2,35459879,Chocolate pot and cover,https://collection.cooperhewitt.org/types/35459879/
1,35459885,Covering for a chair seat,https://collection.cooperhewitt.org/types/35459885/
24,35459887,Wood engraving. Vignette.,https://collection.cooperhewitt.org/types/35459887/
2,35459893,"Wood engraving, vignette",https://collection.cooperhewitt.org/types/35459893/
1,35459867,Bed hangings and coverlet,https://collection.cooperhewitt.org/types/35459867/
1,35459871,Pring,https://collection.cooperhewitt.org/types/35459871/
1,35459873,Girdle fragment,https://collection.cooperhewitt.org/types/35459873/
1,35460305,Ether inhaler,https://collection.cooperhewitt.org/types/35460305/
1,35460319,Box clock,https://collection.cooperhewitt.org/types/35460319/
1,35460309,Edison lamp,https://collection.cooperhewitt.org/types/35460309/
2,35460823,iPod watch conversion kit,https://collection.cooperhewitt.org/types/35460823/
2,35460851,Digital animation,https://collection.cooperhewitt.org/types/35460851/
3,35460809,USB flash drive,https://collection.cooperhewitt.org/types/35460809/
1,35460583,Model of a Carriage,https://collection.cooperhewitt.org/types/35460583/
1,35460557,Model Birdhouse,http://collection.cooperhewitt.org/types/35460557/
1,35460543,Bird house model,http://collection.cooperhewitt.org/types/35460543/
2,35460179,Satellite,https://collection.cooperhewitt.org/types/35460179/
1,35460101,Patent model for a knitting machine,http://collection.cooperhewitt.org/types/35460101/
1,35460131,Quipu,https://collection.cooperhewitt.org/types/35460131/
1,35460125,Penicillin culture vessel,https://collection.cooperhewitt.org/types/35460125/
2,35460151,Hand axe,https://collection.cooperhewitt.org/types/35460151/
1,35460041,Child's tool chest,https://collection.cooperhewitt.org/types/35460041/
1,35460089,Visual aids for eye testing,https://collection.cooperhewitt.org/types/35460089/
1,35460005,Sidewall or ceiling,https://collection.cooperhewitt.org/types/35460005/
1,35460051,Ophthalmoscope and case,https://collection.cooperhewitt.org/types/35460051/
1,35460627,Shallow Bowl,https://collection.cooperhewitt.org/types/35460627/
1,35460635,Prototype for pocket watch,https://collection.cooperhewitt.org/types/35460635/
1,35460231,Snow goggles,https://collection.cooperhewitt.org/types/35460231/
1,35456575,Iron with accessories and box,https://collection.cooperhewitt.org/types/35456575/
1,35456599,"Textil1-439
e",http://collection.cooperhewitt.org/types/35456599/
1,269780155,Tiraz tapestry fragments,https://collection.cooperhewitt.org/types/269780155/
1,85011683,Paper House,https://collection.cooperhewitt.org/types/85011683/
1,85011675,Paternoster Vents,https://collection.cooperhewitt.org/types/85011675/
1,85011685,Bleigiessen,https://collection.cooperhewitt.org/types/85011685/
1,85011699,Spun,https://collection.cooperhewitt.org/types/85011699/
1,85011681,B of the Bang,https://collection.cooperhewitt.org/types/85011681/
1,85011693,Guys Hospital,https://collection.cooperhewitt.org/types/85011693/
1,85011667,Autumn Intrusions,https://collection.cooperhewitt.org/types/85011667/
1,85011671,Belsay Sitooterie,https://collection.cooperhewitt.org/types/85011671/
1,85011665,Zip Bags,https://collection.cooperhewitt.org/types/85011665/
1,85011673,Rolling Bridge,https://collection.cooperhewitt.org/types/85011673/
1,85046879,Pleated cabriolet fan,https://collection.cooperhewitt.org/types/85046879/
2,85046847,Handscreen leaf,https://collection.cooperhewitt.org/types/85046847/
1,85035283,Sheung Wan Hotel (unbuilt),https://collection.cooperhewitt.org/types/85035283/
1,85011727,Expanding Furniture,https://collection.cooperhewitt.org/types/85011727/
1,85011703,Worthing Swimming Pool,https://collection.cooperhewitt.org/types/85011703/
1,85011713,Distillery,https://collection.cooperhewitt.org/types/85011713/
1,85011729,Moganshan,https://collection.cooperhewitt.org/types/85011729/
1,85011707,Extrusions,https://collection.cooperhewitt.org/types/85011707/
1,85011735,Zeitz MOCAA,https://collection.cooperhewitt.org/types/85011735/
1,85011737,UK Pavilion,https://collection.cooperhewitt.org/types/85011737/
1,85011731,Learning Hub,https://collection.cooperhewitt.org/types/85011731/
1,85011725,Olympic Cauldron,https://collection.cooperhewitt.org/types/85011725/
1,85011717,Al Fayah Park,https://collection.cooperhewitt.org/types/85011717/
1,85011733,Pacific Place,https://collection.cooperhewitt.org/types/85011733/
1,85011743,Garden Bridge,https://collection.cooperhewitt.org/types/85011743/
1,85011745,Pier55,https://collection.cooperhewitt.org/types/85011745/
1,85011715,New Bus for London,https://collection.cooperhewitt.org/types/85011715/
37,85027145,Pleated fan and case,https://collection.cooperhewitt.org/types/85027145/
1,85005703,Nose leaf,https://collection.cooperhewitt.org/types/85005703/
1,85005695,Document case with lid,https://collection.cooperhewitt.org/types/85005695/
1,85005649,Head [2],https://collection.cooperhewitt.org/types/85005649/
1,85005661,Bib fragment,https://collection.cooperhewitt.org/types/85005661/
2,85005669,Balustrade Panels,https://collection.cooperhewitt.org/types/85005669/
1,85005643,Lidded bowl,https://collection.cooperhewitt.org/types/85005643/
1,85005673,Firing glass,https://collection.cooperhewitt.org/types/85005673/
1,85021775,Medallion fragment,https://collection.cooperhewitt.org/types/85021775/
1,85021773,Shirt front,https://collection.cooperhewitt.org/types/85021773/
1,85024327,Pillow for making bobbin lace,https://collection.cooperhewitt.org/types/85024327/
1,85024385,Temple (unbuilt),https://collection.cooperhewitt.org/types/85024385/
1,85024337,Quilt top,https://collection.cooperhewitt.org/types/85024337/
1,85024325,Pillow for making bobb in lace,https://collection.cooperhewitt.org/types/85024325/
1,85024399,Glass Bridge (not yet realized),https://collection.cooperhewitt.org/types/85024399/
1,85024381,Hereford Community Building (unbuilt),https://collection.cooperhewitt.org/types/85024381/
3,85007509,Christmas ornaments [3],https://collection.cooperhewitt.org/types/85007509/
2,85081503,Pleated fan and box,https://collection.cooperhewitt.org/types/85081503/
1,85027769,Large Span Rolling Bridge (not yet realized),https://collection.cooperhewitt.org/types/85027769/
1,85027775,Boat (not yet realized),https://collection.cooperhewitt.org/types/85027775/
1,85027767,Teesside Power Station (not yet realized),https://collection.cooperhewitt.org/types/85027767/
1,85027771,Jiading Bridge (unbuilt),https://collection.cooperhewitt.org/types/85027771/
1,85008261,Designs for book covers and packages,https://collection.cooperhewitt.org/types/85008261/
1,85008251,Pavilion,https://collection.cooperhewitt.org/types/85008251/
1,85008245,Slatted Vessels,https://collection.cooperhewitt.org/types/85008245/
1,85008255,Plank furniture,https://collection.cooperhewitt.org/types/85008255/
1,85008247,Twisted Cabinet,https://collection.cooperhewitt.org/types/85008247/
1,85009047,Gazebo,https://collection.cooperhewitt.org/types/85009047/
1,85024411,Artists' Studios,https://collection.cooperhewitt.org/types/85024411/
1,85024409,Masdar Mosque (unbuilt),https://collection.cooperhewitt.org/types/85024409/
1,85014943,Longchamp Store,https://collection.cooperhewitt.org/types/85014943/
6,85081417,Keys,https://collection.cooperhewitt.org/types/85081417/
1,35259369,Leather frieze,https://collection.cooperhewitt.org/types/35259369/
2,35259323,"clasp, book",http://collection.cooperhewitt.org/types/35259323/
2,35259313,Toilet Bottle,https://collection.cooperhewitt.org/types/35259313/
1,35259307,"ju-i,presentation scepter",https://collection.cooperhewitt.org/types/35259307/
1,35259335,Folding spoon and case,https://collection.cooperhewitt.org/types/35259335/
1,35259331,Fork with attachable spoon,https://collection.cooperhewitt.org/types/35259331/
3,35259325,Sifting spoon,https://collection.cooperhewitt.org/types/35259325/
31,35259317,wine glass,https://collection.cooperhewitt.org/types/35259317/
1,35259311,medallion checker,https://collection.cooperhewitt.org/types/35259311/
1,35259333,Sweetmeat dish,https://collection.cooperhewitt.org/types/35259333/
26,35259365,Knob,https://collection.cooperhewitt.org/types/35259365/
222,35255087,Tassel,https://collection.cooperhewitt.org/types/35255087/
2,35255081,lace fragment,https://collection.cooperhewitt.org/types/35255081/
5,35263821,reliquary,https://collection.cooperhewitt.org/types/35263821/
2,35263895,terminal,https://collection.cooperhewitt.org/types/35263895/
1,35263807,sword hilt,https://collection.cooperhewitt.org/types/35263807/
1,35263843,"Fragment, ribbon",https://collection.cooperhewitt.org/types/35263843/
2,35290721,"pamphlet, washington's inaugur",https://collection.cooperhewitt.org/types/35290721/
1,35290795,Loom,https://collection.cooperhewitt.org/types/35290795/
30,35290749,Diazo print,https://collection.cooperhewitt.org/types/35290749/
1,35290761,drawing on paper,https://collection.cooperhewitt.org/types/35290761/
3,35290769,"opener, letter",https://collection.cooperhewitt.org/types/35290769/
1,35290789,Woman's pocket,https://collection.cooperhewitt.org/types/35290789/
1,35290763,Block print on paper,https://collection.cooperhewitt.org/types/35290763/
1,35290783,Bread basket,https://collection.cooperhewitt.org/types/35290783/
1,35290753,Costume panel,https://collection.cooperhewitt.org/types/35290753/
2,35290775,"Candlelabra,9 pieces (1-9)",https://collection.cooperhewitt.org/types/35290775/
2,35290723,footstool,https://collection.cooperhewitt.org/types/35290723/
2,35290703,Demitasse cup and saucer,https://collection.cooperhewitt.org/types/35290703/
1,35290713,Fragment of compound cloth,https://collection.cooperhewitt.org/types/35290713/
1,35290729,Patent  Application,https://collection.cooperhewitt.org/types/35290729/
1,35290779,Eraser and sheath,https://collection.cooperhewitt.org/types/35290779/
1,35290785,Tea infuser with stand,https://collection.cooperhewitt.org/types/35290785/
1,35290707,"Sugar bowl, cover, and tray",http://collection.cooperhewitt.org/types/35290707/
1,35290731,Magazine Article,https://collection.cooperhewitt.org/types/35290731/
4,35290717,"Ornament, Christmas",https://collection.cooperhewitt.org/types/35290717/
1,35290705,"Custard cup, cover, and saucer",http://collection.cooperhewitt.org/types/35290705/
6,35290751,Dress silk,https://collection.cooperhewitt.org/types/35290751/
1,35290711,printed volume,http://collection.cooperhewitt.org/types/35290711/
1,35290799,"Spoon, sugar",http://collection.cooperhewitt.org/types/35290799/
6,35290781,6 spoons,https://collection.cooperhewitt.org/types/35290781/
1,35290793,Kettle on stand with lamp,http://collection.cooperhewitt.org/types/35290793/
1,35290743,Kimono fragment,https://collection.cooperhewitt.org/types/35290743/
1,35290745,Sarong or shoulder cloth (selendang) end,https://collection.cooperhewitt.org/types/35290745/
2,35290759,Handbag,https://collection.cooperhewitt.org/types/35290759/
2,35290767,Magnifying glass,https://collection.cooperhewitt.org/types/35290767/
384,35290709,stove fragment,https://collection.cooperhewitt.org/types/35290709/
1,35290771,Cassolette (perfume burner or essence vessel),https://collection.cooperhewitt.org/types/35290771/
5,35290797,"fork, dessert",https://collection.cooperhewitt.org/types/35290797/
1,35290765,Ice cream knife,https://collection.cooperhewitt.org/types/35290765/
39,35290715,"Ornament, christmas tree",https://collection.cooperhewitt.org/types/35290715/
1,35290747,Standing frame,https://collection.cooperhewitt.org/types/35290747/
1,35248683,coffee urn,https://collection.cooperhewitt.org/types/35248683/
1,35248629,kettle on stand,https://collection.cooperhewitt.org/types/35248629/
14,35248679,tea caddy,https://collection.cooperhewitt.org/types/35248679/
3,35248639,plan,https://collection.cooperhewitt.org/types/35248639/
44,35248697,bottle,https://collection.cooperhewitt.org/types/35248697/
1,35248665,cuneiform clay tablet,https://collection.cooperhewitt.org/types/35248665/
4,35253543,shirt,https://collection.cooperhewitt.org/types/35253543/
1,35247377,globe,https://collection.cooperhewitt.org/types/35247377/
2240,35247381,photograph,https://collection.cooperhewitt.org/types/35247381/
1,35293127,Perfume burner and cover,https://collection.cooperhewitt.org/types/35293127/
1,35293121,Sucrier with cover,https://collection.cooperhewitt.org/types/35293121/
22,35293195,Souvenir ribbon portrait,https://collection.cooperhewitt.org/types/35293195/
1,35293161,Compact,https://collection.cooperhewitt.org/types/35293161/
1,35293169,Lower edge of hat veil,https://collection.cooperhewitt.org/types/35293169/
10,35293141,Bonnet veil,https://collection.cooperhewitt.org/types/35293141/
1,35293177,Bodice fronts,https://collection.cooperhewitt.org/types/35293177/
1,35293189,tile-study collection,https://collection.cooperhewitt.org/types/35293189/
1,35293163,door knob and face plates,https://collection.cooperhewitt.org/types/35293163/
15,35293183,Tile/tile fragment,https://collection.cooperhewitt.org/types/35293183/
1,35293175,Lengths [2],http://collection.cooperhewitt.org/types/35293175/
1,35293123,Porte hulier,https://collection.cooperhewitt.org/types/35293123/
1,35293103,Lincrusta dessin,https://collection.cooperhewitt.org/types/35293103/
2,35293179,decoup. fabr. & satn,https://collection.cooperhewitt.org/types/35293179/
2,35293135,Automobile model,https://collection.cooperhewitt.org/types/35293135/
1,35293101,Lincrusta bedburg,https://collection.cooperhewitt.org/types/35293101/
2,35293137,commemorative towel,https://collection.cooperhewitt.org/types/35293137/
1,35293139,Commemorative apron,https://collection.cooperhewitt.org/types/35293139/
1,35293125,Sugar bowl cover and tray,http://collection.cooperhewitt.org/types/35293125/
1,35293117,Pommade pot and cover,https://collection.cooperhewitt.org/types/35293117/
1,35293105,Commemorative ribbon bookmark,https://collection.cooperhewitt.org/types/35293105/
46,35293151,embellishment,https://collection.cooperhewitt.org/types/35293151/
1,35293111,"stand, tureen",https://collection.cooperhewitt.org/types/35293111/
1,35293133,Cake basket,https://collection.cooperhewitt.org/types/35293133/
3,35293199,Architectural element,https://collection.cooperhewitt.org/types/35293199/
106,35293187,"tile,study collection",https://collection.cooperhewitt.org/types/35293187/
1,35293181,Chenets,https://collection.cooperhewitt.org/types/35293181/
1,35293193,Whiskey bottle,https://collection.cooperhewitt.org/types/35293193/
6,35293143,door pull,https://collection.cooperhewitt.org/types/35293143/
7,35293145,Knob and handle,https://collection.cooperhewitt.org/types/35293145/
3,35293119,"Mustard pot, cover, stand, and spoon",https://collection.cooperhewitt.org/types/35293119/
1,35293159,Lipstick case,https://collection.cooperhewitt.org/types/35293159/
2,35293109,"Plate, mounted",https://collection.cooperhewitt.org/types/35293109/
1,35293171,Pillowcover,https://collection.cooperhewitt.org/types/35293171/
1,35293191,Hinggi (men's ceremonial wrapper),https://collection.cooperhewitt.org/types/35293191/
2,35293197,"cooler, covered",https://collection.cooperhewitt.org/types/35293197/
1,35293165,Wreath in frame,https://collection.cooperhewitt.org/types/35293165/
1,35293115,Vase with stand,https://collection.cooperhewitt.org/types/35293115/
1,35293155,Egg cosy,https://collection.cooperhewitt.org/types/35293155/
1,35293173,Fragments [4],http://collection.cooperhewitt.org/types/35293173/
1,35293147,"tub, foot",https://collection.cooperhewitt.org/types/35293147/
10,35254889,Orphrey,https://collection.cooperhewitt.org/types/35254889/
7,35254887,Cope hood,https://collection.cooperhewitt.org/types/35254887/
280,35254847,Ribbon,https://collection.cooperhewitt.org/types/35254847/
24,35260429,Finial,https://collection.cooperhewitt.org/types/35260429/
1,35266579,"ring, foliage",https://collection.cooperhewitt.org/types/35266579/
3,35266585,espagnolette,https://collection.cooperhewitt.org/types/35266585/
1,35266535,console table,https://collection.cooperhewitt.org/types/35266535/
2,35266537,Pair of pendant fruit mounts,https://collection.cooperhewitt.org/types/35266537/
1,35266543,Handle or door knocker,http://collection.cooperhewitt.org/types/35266543/
4,35266559,gaine,https://collection.cooperhewitt.org/types/35266559/
1,35254135,cooking spoon,https://collection.cooperhewitt.org/types/35254135/
3,35254137,shoe horn,https://collection.cooperhewitt.org/types/35254137/
1,35254109,table bell,https://collection.cooperhewitt.org/types/35254109/
2,35254173,hooked rug,https://collection.cooperhewitt.org/types/35254173/
1,35289327,umbrella handle,https://collection.cooperhewitt.org/types/35289327/
1,35289395,Bandbox cover fragment,https://collection.cooperhewitt.org/types/35289395/
1,35289349,Beadwork apron,https://collection.cooperhewitt.org/types/35289349/
21,35289361,Sewing school sample book,https://collection.cooperhewitt.org/types/35289361/
1,35289341,Fringe fragment,https://collection.cooperhewitt.org/types/35289341/
11,35289377,Bottle and stopper,https://collection.cooperhewitt.org/types/35289377/
6,35289363,glyphograph,https://collection.cooperhewitt.org/types/35289363/
4,35289383,Embroidered band,https://collection.cooperhewitt.org/types/35289383/
9,35289353,ticket,https://collection.cooperhewitt.org/types/35289353/
2,35289375,Candy dish,https://collection.cooperhewitt.org/types/35289375/
7,35289323,proof,https://collection.cooperhewitt.org/types/35289323/
1,35289307,Pierced spoon or sugar sifter,https://collection.cooperhewitt.org/types/35289307/
1,35289335,Curtain and fragment,https://collection.cooperhewitt.org/types/35289335/
2,35289337,lighting fixture,https://collection.cooperhewitt.org/types/35289337/
64,35289339,Upholstery fabric,https://collection.cooperhewitt.org/types/35289339/
1,35289317,Camouflage gauze,https://collection.cooperhewitt.org/types/35289317/
5,35289305,Sauce ladle,https://collection.cooperhewitt.org/types/35289305/
1,35289311,Netting sample,https://collection.cooperhewitt.org/types/35289311/
29,35289399,Printer's sample book,https://collection.cooperhewitt.org/types/35289399/
5,35289393,Bandbox lid fragment,https://collection.cooperhewitt.org/types/35289393/
1,35289357,scrapbook: joseph appel sample,https://collection.cooperhewitt.org/types/35289357/
1,35289343,Sidewall - fragment ?,https://collection.cooperhewitt.org/types/35289343/
41,35289345,Window shade,https://collection.cooperhewitt.org/types/35289345/
1,35289359,Sample book of woven ribbons,https://collection.cooperhewitt.org/types/35289359/
28,35289309,Serving spoon,https://collection.cooperhewitt.org/types/35289309/
1,35289371,benetier,https://collection.cooperhewitt.org/types/35289371/
1,35289397,Upholstery trimmings,https://collection.cooperhewitt.org/types/35289397/
92,35289355,invitation,https://collection.cooperhewitt.org/types/35289355/
2,35289373,"glass, wine",https://collection.cooperhewitt.org/types/35289373/
2,35289347,Curtain paper,https://collection.cooperhewitt.org/types/35289347/
5,35293521,Floor lamp,https://collection.cooperhewitt.org/types/35293521/
1,35293595,Inkwell in the form of an elephant,http://collection.cooperhewitt.org/types/35293595/
3,35293549,Lincrusta,https://collection.cooperhewitt.org/types/35293549/
1,35293561,tulip glass,https://collection.cooperhewitt.org/types/35293561/
2,35293569,Window shade pull,https://collection.cooperhewitt.org/types/35293569/
3,35293541,Ice tongs,https://collection.cooperhewitt.org/types/35293541/
2,35293577,"print,costume",https://collection.cooperhewitt.org/types/35293577/
1,35293589,"drawing,collage",https://collection.cooperhewitt.org/types/35293589/
1,35293583,"Bratina, stand and tscharkas",http://collection.cooperhewitt.org/types/35293583/
3,35293553,Mug and lid,https://collection.cooperhewitt.org/types/35293553/
1,35293575,Sauce boat and ladle,https://collection.cooperhewitt.org/types/35293575/
1,35293523,"stand, teapot",https://collection.cooperhewitt.org/types/35293523/
3,35293513,Ornament - figural,https://collection.cooperhewitt.org/types/35293513/
4,35293529,Souvenir picture,https://collection.cooperhewitt.org/types/35293529/
1,35293579,instruction book,https://collection.cooperhewitt.org/types/35293579/
1,35293585,Brooch and earrings,https://collection.cooperhewitt.org/types/35293585/
1,35293507,"shade, lamp",https://collection.cooperhewitt.org/types/35293507/
21,35293535,souvenir,https://collection.cooperhewitt.org/types/35293535/
5,35293537,Campaign ribbon,https://collection.cooperhewitt.org/types/35293537/
15,35293531,woven souvenir,http://collection.cooperhewitt.org/types/35293531/
1,35293539,Fragment of a souvenir ribbon,https://collection.cooperhewitt.org/types/35293539/
55,35293525,Teapot and lid,https://collection.cooperhewitt.org/types/35293525/
3,35293517,gift wrap,https://collection.cooperhewitt.org/types/35293517/
1,35293505,8 pc.setting,https://collection.cooperhewitt.org/types/35293505/
1,35293551,Knife/spoon,http://collection.cooperhewitt.org/types/35293551/
1,35293511,Ornament-figural,https://collection.cooperhewitt.org/types/35293511/
3,35293533,Souvenir ribbon,https://collection.cooperhewitt.org/types/35293533/
4,35293587,"Earrings, bracelet and brooch",https://collection.cooperhewitt.org/types/35293587/
1,35293593,"decorated paper, marbled",https://collection.cooperhewitt.org/types/35293593/
9,35293557,Dish towel,https://collection.cooperhewitt.org/types/35293557/
1,35293543,Carafe with stopper,https://collection.cooperhewitt.org/types/35293543/
1,35293519,"ornament, spout",https://collection.cooperhewitt.org/types/35293519/
2,35293559,Hand towel,https://collection.cooperhewitt.org/types/35293559/
2,35293571,"stand, ecuelle",https://collection.cooperhewitt.org/types/35293571/
40,35293591,"decorated paper,marbled",https://collection.cooperhewitt.org/types/35293591/
1,35293597,Book with embroidered covers,https://collection.cooperhewitt.org/types/35293597/
9,35293565,pattern for embroidery,https://collection.cooperhewitt.org/types/35293565/
5,35293515,announcement card,https://collection.cooperhewitt.org/types/35293515/
1,35293555,deflected element work with,https://collection.cooperhewitt.org/types/35293555/
1,35293573,Pewo (ceremonial cloth),http://collection.cooperhewitt.org/types/35293573/
1,35293547,Cream jug and cover,http://collection.cooperhewitt.org/types/35293547/
1,35258307,Fragment of garment with bands,https://collection.cooperhewitt.org/types/35258307/
2,35258339,Garment,https://collection.cooperhewitt.org/types/35258339/
1,35258365,Epigonation,https://collection.cooperhewitt.org/types/35258365/
4,35297827,Commemorative textile,https://collection.cooperhewitt.org/types/35297827/
1,35297821,photograph albums,https://collection.cooperhewitt.org/types/35297821/
1,35297849,Otsue print,https://collection.cooperhewitt.org/types/35297849/
1,35297823,short lengths,http://collection.cooperhewitt.org/types/35297823/
1,35297835,Textile with cloth marks,https://collection.cooperhewitt.org/types/35297835/
1,35297837,Dress fragment,https://collection.cooperhewitt.org/types/35297837/
3,35297831,Ceremonial hanging,https://collection.cooperhewitt.org/types/35297831/
1,35297839,Dress panels,https://collection.cooperhewitt.org/types/35297839/
